publication;author;department;isauthor;code
3826;78;5;1;4423
3827;289;18;1;4424
3828;318;15;1;4425
3829;65;4;1;4426
3830;66;4;1;4427
3831;184;11;1;4428
3831;193;11;0;4429
3832;29;2;1;4430
3833;252;16;1;4431
3834;6;1;1;4432
3836;292;18;1;4433
3835;291;18;1;4434
3837;35;2;1;4435
3838;69;4;1;4436
3839;235;13;1;4437
3840;285;15;1;4438
3841;151;8;1;4439
3841;146;8;0;4440
3842;136;9;1;4441
3843;293;18;1;4442
3844;86;5;1;4443
3845;295;18;1;4444
3846;296;18;1;4445
3847;241;13;1;4446
3848;178;10;1;4447
3849;297;18;1;4448
3850;74;4;1;4449
3851;88;5;1;4450
3852;13;1;1;4451
3853;257;16;1;4452
3854;124;7;1;4453
3854;106;7;0;4454
3855;322;16;1;4455
3855;259;16;0;4456
3856;330;4;1;4457
3857;312;19;1;4458
3858;260;16;1;4459
3859;309;19;1;4460
3860;243;13;1;4461
3861;262;16;1;4462
3862;168;8;1;4463
3863;22;1;1;4464
3864;310;19;1;4465
3865;35;2;1;4466
3866;339;2;1;4467
3867;284;15;0;4468
3867;252;16;1;4469
3868;378;18;1;4470
3869;379;18;1;4471
3863;375;1;0;4472
3805;132;9;0;4473
3870;288;15;1;4474
3339;121;7;0;4475
3871;138;9;1;4476
3872;131;9;1;4477
3872;262;16;0;4478
3873;129;9;0;4479
3873;249;16;0;4480
3873;284;15;0;4481
3873;251;16;0;4482
3873;252;16;1;4483
3873;257;16;0;4484
3873;8;1;0;4485
3873;254;16;0;4486
3873;256;16;0;4487
3873;258;16;0;4488
3873;309;19;0;4489
3873;261;16;0;4490
3873;262;16;0;4491
3873;287;15;0;4492
3876;131;9;1;4493
3877;136;9;1;4494
3878;130;9;1;4495
3879;131;9;1;4496
3879;136;9;0;4497
3880;131;9;1;4498
3881;135;9;1;4499
3882;135;9;1;4500
3883;136;9;1;4501
3884;138;9;1;4502
3885;138;9;1;4503
3886;137;9;1;4504
3874;249;16;0;4505
3874;129;9;0;4506
3874;284;15;0;4507
3874;251;16;0;4508
3874;252;16;1;4509
3874;253;16;0;4510
3874;257;16;0;4511
3874;8;1;0;4512
3874;254;16;0;4513
3874;256;16;0;4514
3874;258;16;0;4515
3874;309;19;0;4516
3874;261;16;0;4517
3874;262;16;0;4518
3875;85;5;1;4519
3887;213;14;1;4520
3887;216;14;0;4521
3888;151;8;1;4522
3888;146;8;0;4523
3888;154;8;0;4524
3888;317;8;0;4525
3888;142;8;0;4526
3888;147;8;0;4527
3888;145;8;0;4528
3888;148;8;0;4529
3888;158;8;0;4530
3888;159;8;0;4531
3888;157;8;0;4532
3888;161;8;0;4533
3888;164;8;0;4534
3888;165;8;0;4535
3888;166;8;0;4536
3888;167;8;0;4537
3888;168;8;0;4538
3888;171;8;0;4539
3889;187;11;1;4540
3890;280;15;1;4541
3873;253;16;0;4542
3890;286;15;0;4543
3890;288;15;0;4544
3891;293;18;1;4545
3892;251;16;0;4546
3892;336;4;1;4547
3892;14;1;0;4548
3893;17;1;1;4549
3893;21;1;0;4550
3894;96;6;1;4551
3895;96;6;1;4552
3896;343;6;1;4553
3897;361;4;1;4554
3898;91;5;1;4555
3899;48;3;1;4556
3900;52;3;1;4557
3900;331;3;0;4558
3901;56;3;1;4559
3902;61;3;1;4560
3903;250;16;1;4561
3904;201;14;0;4562
3904;251;16;1;4563
3905;282;15;1;4564
3905;286;15;0;4565
3906;284;15;1;4566
3907;285;15;1;4567
3908;184;11;1;4568
3909;325;20;1;4569
3910;322;16;1;4570
3911;225;13;1;4571
3912;237;13;0;4572
3912;238;13;1;4573
3913;241;13;1;4574
3914;297;18;1;4575
3915;178;10;1;4576
3916;324;20;1;4577
3917;182;10;1;4578
3918;65;4;1;4579
3919;237;13;1;4580
3920;78;5;1;4581
3920;86;5;0;4582
3921;79;5;1;4583
3922;96;6;1;4584
3923;318;15;1;4585
3924;85;5;1;4586
3925;191;11;1;4587
3925;192;11;0;4588
3926;91;5;1;4589
3927;340;5;1;4590
3928;275;17;1;4591
3929;191;11;1;4592
3930;88;5;1;4593
3931;337;1;1;4594
3932;337;1;1;4595
3933;377;1;1;4596
3934;377;1;1;4597
3935;13;1;1;4598
3936;6;1;1;4599
3936;123;3;0;4600
3937;348;1;1;4601
3938;348;1;1;4602
3939;3;1;1;4603
3940;8;1;1;4604
3941;377;1;1;4605
3942;339;2;1;4606
3943;31;2;1;4607
3944;44;2;1;4608
3945;254;16;1;4609
3946;41;2;1;4610
3947;24;2;1;4611
3948;24;2;1;4612
3949;29;2;1;4613
3867;257;16;0;4614
3950;56;3;1;4615
3951;51;3;1;4616
3952;331;3;1;4617
3953;62;3;1;4618
3954;48;3;1;4619
3955;68;4;1;4620
3956;68;4;1;4621
3957;361;4;1;4622
3958;361;4;1;4623
3959;361;4;1;4624
3960;359;4;1;4625
3961;85;5;1;4626
3962;85;5;1;4627
3963;195;5;1;4628
3964;79;5;1;4629
3964;89;5;0;4630
3965;88;5;1;4631
3966;88;5;1;4632
3967;194;5;1;4633
3968;346;5;1;4634
3969;346;5;1;4635
3970;79;5;1;4636
3971;79;5;1;4637
3972;78;5;1;4638
3972;86;5;0;4639
3973;350;5;0;4640
3973;78;5;1;4641
3974;354;5;1;4642
3975;380;5;1;4643
3976;79;5;1;4644
3977;198;5;1;4645
3978;198;5;1;4646
3979;198;5;1;4647
3980;91;5;1;4648
3981;381;5;1;4649
3982;382;4;1;4650
3983;383;5;1;4651
3880;262;16;0;4652
3984;321;6;1;4653
3985;124;7;0;4654
3985;384;7;1;4655
3986;124;7;1;4656
3986;384;7;0;4657
3987;184;11;1;4658
3987;121;11;0;4659
3987;124;7;0;4660
3987;21;1;0;4661
3987;319;7;0;4662
3987;22;1;0;4663
3987;193;11;0;4664
3988;106;7;1;4665
3988;353;7;0;4666
3988;319;7;0;4667
3989;106;7;1;4668
3990;384;7;1;4669
3657;385;17;0;4670
3991;305;19;1;4671
3992;176;10;1;4672
3993;176;10;1;4673
3994;176;10;1;4674
3995;176;10;1;4675
3996;183;10;1;4676
3997;176;10;1;4677
3998;176;10;1;4678
3999;176;10;1;4679
4001;264;17;1;4680
4002;278;17;1;4681
4003;272;17;1;4682
4004;275;17;1;4683
4005;372;17;1;4684
4006;372;17;1;4685
4007;278;17;1;4686
4008;278;17;1;4687
4009;310;19;1;4688
4010;312;19;1;4689
4011;289;18;1;4690
4012;293;18;1;4691
4013;293;18;1;4692
4014;298;18;1;4693
4015;291;18;1;4694
4016;293;18;1;4695
4018;191;11;1;4696
4000;50;3;1;4697
4019;387;16;1;4698
4020;388;16;1;4699
4021;261;16;1;4700
4022;261;16;1;4701
4023;252;16;1;4702
4024;387;16;1;4703
4025;260;16;1;4704
4026;260;16;1;4705
4027;387;16;1;4706
4028;387;16;1;4707
4029;171;8;1;4708
4030;171;8;1;4709
4031;318;15;1;4710
4032;279;15;1;4711
4033;279;15;1;4712
4034;286;15;1;4713
4035;73;16;1;4714
4036;73;16;1;4715
4037;151;8;1;4716
4038;155;8;1;4717
4039;73;4;1;4718
4040;73;4;1;4719
4041;73;4;1;4720
4042;331;3;1;4721
4043;50;3;1;4722
4044;348;1;1;4723
4045;205;20;1;4724
4046;21;1;1;4725
4047;267;17;1;4726
4047;268;17;0;4727
4048;61;3;1;4728
4049;126;7;0;4729
4049;118;14;1;4730
4050;118;14;1;4731
4051;112;14;1;4732
4052;112;14;1;4733
4053;240;13;1;4734
4054;242;13;1;4735
4055;242;13;1;4736
4056;244;13;1;4737
4057;232;13;1;4738
4058;344;13;1;4739
4059;241;13;1;4740
4060;244;13;1;4741
4061;385;17;1;4742
4062;384;7;1;4743
4063;264;17;1;4744
4064;357;9;1;4745
4065;279;15;1;4746
4066;105;7;1;4747
4067;106;7;1;4748
4068;371;1;1;4749
4069;377;1;1;4750
4070;5;1;1;4751
4070;336;4;0;4752
4070;3;1;0;4753
4070;337;1;0;4754
4070;23;1;0;4755
4071;146;8;1;4756
4072;257;16;1;4757
4073;257;16;1;4758
4074;124;7;1;4759
4074;106;7;0;4760
4075;124;7;1;4761
4075;106;7;0;4762
4076;359;4;1;4763
4077;257;16;1;4764
4078;341;13;1;4765
4079;246;13;1;4766
4080;238;13;1;4767
4081;238;13;1;4768
4082;290;13;1;4769
4083;51;3;1;4770
4084;350;5;1;4771
4085;375;1;1;4772
4086;199;14;1;4773
4087;219;14;1;4774
4088;202;14;1;4775
4089;356;8;1;4776
4090;112;14;1;4777
4091;213;14;1;4778
4092;214;14;1;4779
4092;212;14;0;4780
4093;216;14;1;4781
4094;221;16;1;4782
4095;107;14;1;4783
4096;107;14;1;4784
4096;118;14;0;4785
4097;79;5;1;4786
4098;391;14;1;4787
4099;117;14;1;4788
4100;225;13;1;4789
4101;232;13;1;4790
4102;230;13;1;4791
4103;344;13;1;4792
4104;243;13;1;4793
4105;235;13;1;4794
4106;343;6;1;4795
4107;147;8;1;4796
4108;227;13;1;4797
4109;222;13;1;4798
4110;51;3;1;4799
4111;241;13;1;4800
4112;52;3;1;4801
4113;123;3;1;4802
4113;247;13;0;4803
4114;350;5;1;4804
4115;331;3;1;4805
4116;242;13;1;4806
4117;224;13;1;4807
4118;355;13;1;4808
4119;131;9;1;4809
4120;135;9;1;4810
4120;138;9;0;4811
4121;136;9;1;4812
4122;137;9;1;4813
4123;318;15;1;4814
4124;318;15;1;4815
4125;318;15;1;4816
4126;318;15;1;4817
4126;350;5;0;4818
4127;201;14;1;4819
4128;3;1;1;4820
4129;5;1;1;4821
4130;348;1;1;4822
4131;205;20;1;4823
4132;6;1;1;4824
4133;7;1;1;4825
4134;13;1;1;4826
4135;75;4;1;4827
4136;14;1;1;4828
4137;375;1;1;4829
4138;21;1;1;4830
4139;337;1;1;4831
4140;377;1;1;4832
4141;23;1;1;4833
4142;218;14;1;4834
4143;138;9;1;4835
4144;68;4;1;4836
4145;339;2;1;4837
4146;72;4;1;4838
4147;330;4;1;4839
4148;336;4;1;4840
4149;382;4;1;4841
4150;358;6;1;4842
4151;131;9;1;4843
4152;78;5;1;4844
4153;321;6;1;4845
4154;79;5;1;4846
4155;185;11;1;4847
4156;350;5;1;4848
4157;80;5;1;4849
4158;95;6;1;4850
4159;96;6;1;4851
4160;115;7;1;4852
4161;118;14;1;4853
4162;85;5;1;4854
4163;86;5;1;4855
4164;343;6;1;4856
4165;380;5;1;4857
4166;88;5;1;4858
4167;316;19;1;4859
4168;102;6;1;4860
4168;389;6;0;4861
4169;250;16;1;4862
4170;129;9;1;4863
4171;251;16;1;4864
4172;132;9;1;4865
4173;32;2;1;4866
4174;252;16;1;4867
4175;195;5;1;4868
4176;8;1;1;4869
4177;135;9;1;4870
4178;285;15;1;4871
4179;387;16;1;4872
4180;256;16;1;4873
4181;258;16;1;4874
4182;76;4;1;4875
4183;322;16;1;4876
4184;312;19;1;4877
4185;260;16;1;4878
4186;309;19;1;4879
4186;16;1;0;4880
4187;261;16;1;4881
4188;262;16;1;4882
4189;286;15;1;4883
4190;310;19;1;4884
4191;221;16;1;4885
4192;105;7;1;4886
4193;65;4;1;4887
4194;109;7;1;4888
4195;110;7;1;4889
4196;111;7;1;4890
4197;353;7;1;4891
4198;124;7;1;4892
4199;125;7;1;4893
4200;384;7;1;4894
4201;319;7;1;4895
4202;320;19;1;4896
4203;184;11;1;4897
4203;193;11;0;4898
4204;265;17;1;4899
4205;187;11;1;4900
4206;269;17;1;4901
4207;191;11;1;4902
4208;273;17;1;4903
4209;276;17;1;4904
4210;385;17;1;4905
4211;222;13;1;4906
4212;230;13;1;4907
4213;290;13;1;4908
4214;344;13;1;4909
4215;121;11;1;4910
4216;307;19;1;4911
4217;386;19;1;4912
4218;331;3;1;4913
4219;308;19;1;4914
4220;47;3;1;4915
4221;48;3;1;4916
4222;245;19;1;4917
4223;50;3;1;4918
4224;51;3;1;4919
4225;394;19;1;4920
4226;56;3;1;4921
4227;123;3;1;4922
4228;58;3;1;4923
4229;61;3;1;4924
4230;304;19;1;4925
4231;24;2;1;4926
4232;173;10;1;4927
4233;175;10;1;4928
4234;29;2;1;4929
4235;31;2;1;4930
4236;176;10;1;4931
4236;164;8;0;4932
4237;396;3;1;4933
4238;395;3;1;4934
4239;292;18;1;4935
4240;293;18;1;4936
4241;295;18;1;4937
4242;296;18;1;4938
4243;38;2;1;4939
4244;178;10;1;4940
4245;297;18;1;4941
4246;74;4;1;4942
4247;40;2;1;4943
4248;41;2;1;4944
4249;183;10;1;4945
4250;142;8;1;4946
4250;162;8;0;4947
4251;107;14;1;4948
4252;170;8;1;4949
4253;374;8;0;4950
4253;397;8;1;4951
4254;213;14;1;4952
4255;151;8;1;4953
4255;171;8;0;4954
4256;157;8;1;4955
4256;161;8;0;4956
4257;214;14;1;4957
4258;219;14;1;4958
4259;29;2;1;4959
4259;32;2;0;4960
4259;41;2;0;4961
4260;7;1;1;4962
4261;7;1;1;4963
4262;129;9;1;4964
4263;129;9;1;4965
4264;91;5;1;4966
4265;91;5;1;4967
4266;91;5;1;4968
4267;91;5;1;4969
4268;131;9;1;4970
4269;131;9;1;4971
4270;131;9;1;4972
4271;322;16;1;4973
4271;259;16;0;4974
4271;35;2;0;4975
4272;288;15;1;4976
4272;286;15;0;4977
4273;83;5;1;4978
4274;343;6;1;4979
4275;265;17;1;4980
4276;269;17;1;4981
4277;50;3;1;4982
4278;50;3;1;4983
4279;50;3;1;4984
4280;260;16;1;4985
4280;269;17;0;4986
4281;265;17;1;4987
4282;57;3;1;4988
4283;23;1;1;4989
4284;52;3;1;4990
4284;55;3;0;4991
4285;279;15;1;4992
4286;288;15;1;4993
4287;178;10;1;4994
4288;366;1;1;4995
4289;260;16;1;4996
4290;350;5;1;4997
4291;250;16;1;4998
4292;251;16;1;4999
4293;280;15;1;5000
4294;195;5;1;5001
4295;282;15;1;5002
4296;283;15;1;5003
4297;284;15;1;5004
4298;285;15;1;5005
4298;131;9;0;5006
4299;76;4;1;5007
4300;262;16;1;5008
4301;286;15;1;5009
4302;324;20;1;5010
4303;58;3;1;5011
4304;61;3;1;5012
4305;377;1;1;5013
4306;318;15;1;5014
4307;85;5;1;5015
4307;383;5;0;5016
4308;380;5;1;5017
4309;131;9;1;5018
4310;14;1;1;5019
4311;78;5;1;5020
4312;186;5;1;5021
4313;350;5;1;5022
4314;191;11;1;5023
4315;88;5;1;5024
4316;102;6;1;5025
4317;323;20;1;5026
4317;107;14;0;5027
4317;117;14;0;5028
4017;386;19;1;5029
4318;358;6;1;5030
4319;185;11;1;5031
4320;389;6;1;5032
4321;280;15;1;5033
4322;258;16;1;5034
4323;286;15;1;5035
4324;131;9;1;5036
4325;79;5;1;5037
4326;79;5;1;5038
4327;187;11;1;5039
4328;115;7;1;5040
4329;268;17;1;5041
4330;273;17;1;5042
4331;6;1;1;5043
4332;75;4;1;5044
4333;23;1;1;5045
4333;5;1;0;5046
4334;241;13;1;5047
4335;88;5;1;5048
4336;138;9;1;5049
4337;37;9;1;5050
4338;138;9;1;5051
4339;133;9;1;5052
4340;133;9;1;5053
4341;135;9;1;5054
4342;131;9;1;5055
4343;318;15;1;5056
4343;136;9;0;5057
4344;130;9;1;5058
4345;136;9;1;5059
4346;130;9;1;5060
4347;130;9;1;5061
4348;131;9;1;5062
4349;131;9;1;5063
4350;37;9;1;5064
4351;136;9;1;5065
4352;132;9;1;5066
4107;167;8;0;5067
4353;350;5;1;5068
4354;73;16;1;5069
4355;344;13;1;5070
4356;325;20;1;5071
4357;309;19;1;5072
4358;127;7;1;5073
4359;64;3;1;5074
4360;318;15;1;5075
4306;195;5;0;5076
4361;318;15;1;5077
4362;316;19;1;5078
4362;304;19;0;5079
4363;5;1;1;5080
4364;366;1;1;5081
4364;3;1;0;5082
4365;17;1;1;5083
4366;105;7;1;5084
4367;321;6;1;5085
4368;320;19;1;5086
4369;250;16;1;5087
4369;285;15;0;5088
4370;131;9;1;5089
4371;285;15;1;5090
4372;73;16;1;5091
4373;322;16;1;5092
4374;318;15;1;5093
4375;193;11;1;5094
4376;193;11;1;5095
4377;395;3;1;5096
4378;72;4;1;5097
4379;56;3;1;5098
4380;61;3;1;5099
4381;222;13;1;5100
4382;225;13;1;5101
4383;230;13;1;5102
4384;290;13;1;5103
4385;246;13;1;5104
4386;350;5;1;5105
4387;136;9;1;5106
4388;105;7;1;5107
4388;124;7;0;5108
4389;88;5;1;5109
4390;398;1;1;5110
4391;123;3;1;5111
4393;65;4;1;5112
4394;359;4;1;5113
4395;75;4;1;5114
4396;70;4;1;5115
4397;75;4;1;5116
4398;382;4;1;5117
4399;75;4;1;5118
4400;382;4;1;5119
4401;382;4;1;5120
4402;359;4;1;5121
4403;129;9;1;5122
4404;131;9;1;5123
4405;131;9;1;5124
4406;131;9;1;5125
4407;131;9;1;5126
4408;136;9;1;5127
4409;205;20;0;5128
4409;219;14;1;5129
4410;214;14;1;5130
4411;214;14;1;5131
4412;214;14;1;5132
4413;318;15;1;5133
4413;131;9;0;5134
4414;216;14;1;5135
4415;214;14;1;5136
4416;350;5;1;5137
4416;112;14;0;5138
4417;117;14;1;5139
4418;91;5;1;5140
4419;350;5;1;5141
4420;79;5;1;5142
4421;83;5;1;5143
4422;86;5;1;5144
4423;78;5;1;5145
4424;79;5;1;5146
4425;79;5;1;5147
4426;186;5;1;5148
4427;79;5;1;5149
4428;186;5;1;5150
4429;196;5;1;5151
4430;396;3;1;5152
4431;350;5;1;5153
4432;354;5;1;5154
4434;350;5;1;5155
4435;350;5;1;5156
4435;112;14;0;5157
4436;350;5;1;5158
4437;350;5;1;5159
4438;346;5;1;5160
4439;346;5;1;5161
4440;346;5;1;5162
4441;315;19;1;5163
4441;320;19;0;5164
4442;305;19;1;5165
4443;316;19;1;5166
4444;301;19;1;5167
4445;320;19;1;5168
4445;86;5;0;5169
4446;386;19;1;5170
4447;304;19;1;5171
4448;300;18;1;5172
4449;300;18;1;5173
4450;289;18;1;5174
4451;295;18;1;5175
4452;295;18;1;5176
4453;282;15;1;5177
4453;284;15;0;5178
4453;285;15;0;5179
4454;288;15;1;5180
4455;279;15;1;5181
4456;283;15;1;5182
4457;288;15;1;5183
4458;278;17;1;5184
4459;265;17;1;5185
4459;273;17;0;5186
4460;264;17;1;5187
4461;372;17;1;5188
4462;372;17;1;5189
4463;73;16;1;5190
4464;251;16;1;5191
4465;260;16;1;5192
4466;364;16;1;5193
4467;387;16;1;5194
4468;260;16;1;5195
4469;260;16;1;5196
4470;257;16;1;5197
4471;258;16;1;5198
4472;387;16;1;5199
4473;14;1;1;5200
4474;7;1;1;5201
4475;23;1;1;5202
4476;13;1;1;5203
4477;6;1;1;5204
4477;258;16;0;5205
4478;14;1;1;5206
4479;58;3;0;5207
4479;61;3;0;5208
4479;48;3;1;5209
4480;48;3;1;5210
4481;48;3;1;5211
4482;52;3;0;5212
4482;331;3;1;5213
4483;61;3;1;5214
4484;61;3;1;5215
4485;61;3;1;5216
4486;51;3;1;5217
4487;176;10;1;5218
4488;177;10;1;5219
4489;178;10;1;5220
4490;178;10;1;5221
4491;176;10;1;5222
4492;176;10;1;5223
4493;176;10;1;5224
4494;176;10;1;5225
4495;176;10;1;5226
4496;176;10;1;5227
4497;176;10;1;5228
4498;176;10;1;5229
4499;176;10;1;5230
4500;176;10;1;5231
4501;176;10;1;5232
4502;176;10;1;5233
4503;180;10;1;5234
4504;180;10;1;5235
4505;191;11;1;5236
4506;184;11;1;5237
4507;106;7;1;5238
4508;127;7;1;5239
4509;384;7;1;5240
4510;221;16;1;5241
4511;278;17;1;5242
4512;130;9;1;5243
4512;138;9;0;5244
4512;129;9;0;5245
4513;399;1;1;5246
4514;399;1;1;5247
4516;110;7;0;5248
4516;124;7;1;5249
4517;127;7;1;5250
4517;111;7;0;5251
4517;384;7;0;5252
4518;127;7;1;5253
4518;111;7;0;5254
4518;384;7;0;5255
4519;127;7;1;5256
4519;111;7;0;5257
4519;384;7;0;5258
4520;127;7;1;5259
4520;111;7;0;5260
4520;384;7;0;5261
4521;127;7;1;5262
4521;111;7;0;5263
4521;384;7;0;5264
4522;124;7;1;5265
4522;127;7;0;5266
4522;111;7;0;5267
4522;87;5;0;5268
4522;384;7;0;5269
4523;124;7;1;5270
4523;127;7;0;5271
4523;111;7;0;5272
4523;87;5;0;5273
4523;384;7;0;5274
4524;74;4;0;5275
4524;23;1;1;5276
4525;41;2;1;5277
4526;41;2;1;5278
4527;339;2;1;5279
4528;224;13;1;5280
4528;230;13;0;5281
4529;224;13;1;5282
4530;225;13;1;5283
4531;225;13;1;5284
4531;234;13;0;5285
4532;225;13;1;5286
4532;240;13;0;5287
4533;225;13;1;5288
4534;401;13;1;5289
4535;344;13;1;5290
4536;241;13;1;5291
4537;241;13;1;5292
4538;401;13;1;5293
4539;401;13;1;5294
4540;241;13;1;5295
4541;80;5;1;5296
4528;402;13;0;5297
4542;402;13;1;5298
4544;372;17;1;5299
4546;194;5;1;5300
4545;260;16;1;5301
4547;260;16;0;5302
4547;388;16;0;5303
4547;280;15;0;5304
4547;284;15;0;5305
4547;178;10;0;5306
4547;318;15;1;5307
4547;288;15;0;5308
4552;278;17;1;5309
4553;274;17;1;5310
4554;372;17;1;5311
4555;372;17;1;5312
4556;81;20;1;5313
4557;124;7;1;5314
4557;319;7;0;5315
4558;131;9;1;5316
4559;131;9;1;5317
4560;131;9;1;5318
4561;131;9;1;5319
4562;258;16;1;5320
4563;75;4;1;5321
4564;76;4;1;5322
4565;265;17;1;5323
4565;268;17;0;5324
4565;271;17;0;5325
4565;325;20;0;5326
4565;274;17;0;5327
4565;276;17;0;5328
4565;278;17;0;5329
4566;325;20;1;5330
4567;325;20;1;5331
4568;325;20;1;5332
4569;5;1;1;5333
4569;23;1;0;5334
4570;6;1;1;5335
4570;258;16;0;5336
4571;47;3;1;5337
4572;123;3;1;5338
4573;403;11;1;5339
4574;318;15;1;5340
4575;131;9;1;5341
4576;184;11;1;5342
4577;185;11;0;5343
4577;191;11;1;5344
4578;82;5;1;5345
4579;82;5;1;5346
4580;121;11;1;5347
4581;325;20;1;5348
4582;191;11;1;5349
4583;273;17;1;5350
4584;102;6;1;5351
4585;91;5;1;5352
4586;193;11;1;5353
4586;184;11;0;5354
4587;92;6;1;5355
4588;358;6;1;5356
4589;131;9;1;5357
4590;131;9;1;5358
4591;78;5;1;5359
4592;321;6;1;5360
4593;79;5;1;5361
4594;194;5;1;5362
4595;96;6;1;5363
4596;86;5;1;5364
4597;389;6;1;5365
4598;92;6;1;5366
4599;131;9;1;5367
4600;222;13;1;5368
4601;78;5;1;5369
4602;321;6;1;5370
4602;389;6;0;5371
4603;79;5;1;5372
4604;184;11;0;5373
4604;193;11;1;5374
4605;194;5;1;5375
4606;271;17;1;5376
4607;29;2;1;5377
4608;5;1;1;5378
4608;23;1;0;5379
4609;31;2;1;5380
4610;35;2;1;5381
4611;235;13;1;5382
4612;285;15;1;5383
4613;136;9;1;5384
4614;293;18;1;5385
4615;86;5;1;5386
4616;295;18;1;5387
4617;293;18;1;5388
4618;296;18;1;5389
4619;178;10;1;5390
4620;191;11;1;5391
4621;74;4;1;5392
4622;273;17;1;5393
4623;243;13;1;5394
4623;230;13;0;5395
4624;262;16;1;5396
4625;244;13;1;5397
4625;299;18;0;5398
4626;127;7;1;5399
4626;384;7;0;5400
4627;102;6;1;5401
4628;385;17;1;5402
4629;234;13;1;5403
4630;241;13;1;5404
4631;322;16;1;5405
4632;269;17;1;5406
4633;265;17;1;5407
4634;95;6;1;5408
4635;98;6;1;5409
4636;321;6;1;5410
4637;265;17;1;5411
4638;176;10;1;5412
4639;332;20;0;5413
4639;214;14;0;5414
4639;211;14;0;5415
4639;212;14;0;5416
4639;218;14;1;5417
4640;98;6;1;5418
4641;176;10;1;5419
4642;176;10;1;5420
4643;242;13;1;5421
4644;241;13;1;5422
4645;302;19;1;5423
4646;127;7;1;5424
4647;272;17;1;5425
4648;5;1;1;5426
4649;353;7;1;5427
4650;128;7;1;5428
4651;398;1;1;5429
4652;371;1;1;5430
4654;260;16;1;5431
4655;205;20;1;5432
4656;6;1;1;5433
4657;21;1;1;5434
4658;377;1;1;5435
4659;105;7;1;5436
4660;105;7;1;5437
4661;350;5;1;5438
4662;96;6;1;5439
4663;285;15;1;5440
4664;246;13;1;5441
4664;91;5;0;5442
4665;131;9;1;5443
4666;184;11;1;5444
4667;280;15;1;5445
4668;282;15;1;5446
4669;73;16;1;5447
4670;322;16;1;5448
4671;65;13;1;5449
4672;47;3;1;5450
4673;48;3;1;5451
4674;52;3;1;5452
4674;331;3;0;5453
4675;56;3;1;5454
4676;336;4;1;5455
4676;75;4;0;5456
4677;225;13;1;5457
4678;235;13;1;5458
4679;136;9;1;5459
4680;178;10;1;5460
4681;324;20;1;5461
4682;17;1;1;5462
4683;404;3;1;5463
4684;291;18;1;5464
4685;121;11;1;5465
4686;327;20;1;5466
4687;295;18;1;5467
4688;293;18;1;5468
4689;300;18;1;5469
4690;289;18;1;5470
4691;292;18;1;5471
4692;378;18;1;5472
4693;379;18;1;5473
4694;291;18;1;5474
4695;436;21;1;5475
4696;227;13;1;5476
4697;290;13;1;5477
4698;240;13;1;5478
4699;230;13;1;5479
4700;235;13;1;5480
4701;232;13;1;5481
4702;186;5;1;5482
4702;191;11;0;5483
4703;88;5;1;5484
4704;264;17;1;5485
4705;186;5;1;5486
4706;268;17;1;5487
4707;127;7;1;5488
4708;276;17;1;5489
4709;78;5;1;5490
4710;79;5;1;5491
4711;194;5;1;5492
4712;245;19;1;5493
4713;86;5;1;5494
4714;191;11;1;5495
4715;380;5;1;5496
4715;320;19;0;5497
4716;191;11;1;5498
4717;102;6;1;5499
4718;246;5;1;5500
4719;91;5;1;5501
4720;193;11;1;5502
4722;92;6;1;5503
4723;321;6;1;5504
4724;95;6;1;5505
4725;372;17;1;5506
4726;389;6;1;5507
4727;106;7;1;5508
4728;111;7;1;5509
4729;353;7;1;5510
4730;115;7;1;5511
4731;124;7;1;5512
4732;125;7;1;5513
4733;384;7;1;5514
4734;127;7;1;5515
4735;319;7;1;5516
4736;128;7;1;5517
4737;85;5;1;5518
4721;243;13;1;5519
4738;406;17;1;5520
4739;402;13;1;5521
4740;407;17;1;5522
4741;405;7;1;5523
4742;362;13;1;5524
4743;239;13;1;5525
4744;408;13;1;5526
4745;309;19;1;5527
4746;306;19;1;5528
4747;370;19;1;5529
4748;370;19;1;5530
4749;391;14;1;5531
4750;391;14;1;5532
4751;271;17;1;5533
4752;308;19;1;5534
4753;310;19;1;5535
4754;409;19;1;5536
4755;373;19;1;5537
4756;136;9;1;5538
4757;288;15;1;5539
4758;288;15;1;5540
4759;13;1;1;5541
4760;17;1;1;5542
4761;375;1;1;5543
4762;398;1;1;5544
4763;375;1;1;5545
4764;337;1;1;5546
4765;251;16;1;5547
4766;182;10;1;5548
4767;398;1;1;5549
4768;398;1;1;5550
4769;105;7;1;5551
4769;124;7;0;5552
4770;373;19;1;5553
4771;373;19;1;5554
4772;409;19;1;5555
4773;373;19;1;5556
4774;373;19;1;5557
4775;35;2;1;5558
4775;339;2;0;5559
4776;29;2;1;5560
4777;339;2;1;5561
4778;38;2;1;5562
4779;33;2;1;5563
4780;41;2;1;5564
4781;24;2;1;5565
4782;24;2;1;5566
4783;29;2;1;5567
4784;29;2;1;5568
4785;339;2;1;5569
4786;249;19;0;5570
4786;250;16;0;5571
4786;251;16;0;5572
4786;5;1;0;5573
4786;252;16;1;5574
4786;253;16;0;5575
4786;254;16;0;5576
4786;256;16;0;5577
4786;257;16;0;5578
4786;258;16;0;5579
4786;322;16;0;5580
4786;312;19;0;5581
4786;260;16;0;5582
4786;261;16;0;5583
4786;336;4;0;5584
4786;262;16;0;5585
4786;263;16;0;5586
4786;221;16;0;5587
